timestamp,sector,geo_area,total_units,total_people_on_shift,active_incidents,utilization_ratio,overload_flag
2025-12-11T06:39:47.110347+00:00,Narcotics Control,AREA_056,37,619,22,0.573,0
2025-11-28T04:59:47.110347+00:00,Police,AREA_021,29,870,20,0.551,0
2025-12-06T19:35:47.110347+00:00,Narcotics Control,AREA_024,42,98,44,1.0,1
2025-12-07T10:59:47.110347+00:00,Police,AREA_046,92,1118,95,1.0,1
2025-11-15T03:32:47.110347+00:00,Civil Defense,AREA_010,128,234,8,0.49,0
2025-11-30T23:32:47.110347+00:00,National Guard,AREA_012,119,547,45,1.0,1
2025-12-11T00:40:47.110347+00:00,Police,AREA_034,142,555,88,1.0,1
2025-12-10T06:53:47.110347+00:00,Civil Defense,AREA_050,31,1046,24,0.424,0
2025-11-27T13:37:47.110347+00:00,Narcotics Control,AREA_007,179,567,102,1.0,1
2025-12-03T11:42:47.110347+00:00,National Guard,AREA_026,165,140,108,1.0,1
2025-11-24T23:18:47.110347+00:00,General Investigation,AREA_012,53,1193,61,0.718,0
2025-11-23T20:14:47.110347+00:00,National Guard,AREA_056,133,213,112,1.0,1
2025-11-18T20:24:47.110347+00:00,Ambulance,AREA_035,22,444,76,1.0,1
2025-11-14T00:22:47.110347+00:00,Police,AREA_029,45,550,113,1.0,1
2025-12-05T04:11:47.110347+00:00,General Investigation,AREA_020,166,562,15,0.476,0
2025-12-07T05:14:47.110347+00:00,National Guard,AREA_018,76,467,106,1.0,1
2025-12-03T17:13:47.110347+00:00,Narcotics Control,AREA_017,68,569,31,0.987,1
2025-11-17T06:28:47.110347+00:00,Police,AREA_048,73,275,45,1.0,1
2025-11-30T02:57:47.110347+00:00,Ambulance,AREA_056,174,1146,13,0.24,0
2025-12-13T06:29:47.110347+00:00,General Investigation,AREA_053,173,125,80,1.0,1
2025-12-11T15:15:47.110347+00:00,Police,AREA_001,110,576,105,1.0,1
2025-12-08T01:28:47.110347+00:00,Police,AREA_058,120,503,51,1.0,1
2025-11-29T17:04:47.110347+00:00,Police,AREA_007,105,940,31,0.522,0
2025-11-21T00:52:47.110347+00:00,Civil Defense,AREA_003,85,577,104,1.0,1
2025-12-09T03:02:47.110347+00:00,National Guard,AREA_044,42,846,93,1.0,1
2025-12-10T16:22:47.110347+00:00,Civil Defense,AREA_020,131,240,7,0.202,0
2025-11-24T14:24:47.110347+00:00,Police,AREA_059,22,679,78,0.986,1
2025-11-22T11:43:47.110347+00:00,National Guard,AREA_048,100,612,79,1.0,1
2025-11-27T07:41:47.110347+00:00,Narcotics Control,AREA_014,92,907,93,1.0,1
2025-11-21T23:52:47.110347+00:00,Narcotics Control,AREA_028,127,807,46,0.731,0
2025-12-08T22:22:47.110347+00:00,Narcotics Control,AREA_013,10,1199,110,0.974,1
2025-11-22T06:41:47.110347+00:00,Police,AREA_019,97,159,116,1.0,1
2025-11-23T02:35:47.110347+00:00,General Investigation,AREA_036,87,570,36,0.974,1
2025-11-29T01:50:47.110347+00:00,Police,AREA_056,96,670,43,0.731,0
2025-11-19T12:46:47.110347+00:00,Police,AREA_057,75,1027,80,0.811,0
2025-11-20T06:03:47.110347+00:00,National Guard,AREA_028,158,1138,109,1.0,1
2025-11-24T21:24:47.110347+00:00,Police,AREA_050,78,1150,91,0.985,1
2025-11-21T11:07:47.110347+00:00,National Guard,AREA_039,173,655,2,0.37,0
2025-12-03T17:16:47.110347+00:00,Narcotics Control,AREA_028,26,686,85,1.0,1
2025-11-20T13:26:47.110347+00:00,National Guard,AREA_022,120,505,90,1.0,1
2025-12-12T02:48:47.110347+00:00,Narcotics Control,AREA_025,174,151,42,1.0,1
2025-11-15T05:31:47.110347+00:00,Ambulance,AREA_033,80,1091,13,0.493,0
2025-11-18T20:58:47.110347+00:00,Civil Defense,AREA_034,17,436,108,1.0,1
2025-12-07T14:50:47.110347+00:00,General Investigation,AREA_056,160,655,112,1.0,1
2025-12-09T02:26:47.110347+00:00,National Guard,AREA_002,173,1172,64,0.842,0
2025-11-15T10:29:47.110347+00:00,Civil Defense,AREA_025,121,253,37,1.0,1
2025-11-20T00:36:47.110347+00:00,Ambulance,AREA_015,24,802,84,1.0,1
2025-12-12T01:42:47.110347+00:00,Narcotics Control,AREA_049,169,1031,75,0.849,0
2025-11-23T00:09:47.110347+00:00,Ambulance,AREA_033,126,934,21,0.223,0
2025-11-17T13:57:47.110347+00:00,General Investigation,AREA_001,147,1063,20,0.083,0
2025-11-22T10:02:47.110347+00:00,General Investigation,AREA_012,43,831,57,1.0,1
2025-12-06T20:11:47.110347+00:00,Civil Defense,AREA_056,139,608,99,1.0,1
2025-12-08T07:55:47.110347+00:00,Ambulance,AREA_042,138,598,81,1.0,1
2025-11-16T00:45:47.110347+00:00,General Investigation,AREA_036,15,438,21,0.811,0
2025-11-23T09:15:47.110347+00:00,National Guard,AREA_009,124,475,34,0.712,0
2025-12-03T10:33:47.110347+00:00,Ambulance,AREA_054,54,851,39,0.665,0
2025-11-25T15:01:47.110347+00:00,Civil Defense,AREA_036,48,821,36,0.182,0
2025-11-18T13:24:47.110347+00:00,Ambulance,AREA_053,167,637,26,0.874,1
2025-12-12T20:05:47.110347+00:00,National Guard,AREA_036,110,827,50,1.0,1
2025-11-29T21:18:47.110347+00:00,General Investigation,AREA_036,13,703,18,0.563,0
2025-12-03T00:48:47.110347+00:00,General Investigation,AREA_001,43,879,1,0.0,0
2025-11-23T07:04:47.110347+00:00,Civil Defense,AREA_034,139,54,68,1.0,1
2025-12-03T05:30:47.110347+00:00,Ambulance,AREA_023,96,751,45,0.6,0
2025-11-14T16:19:47.110347+00:00,Ambulance,AREA_025,90,1122,99,0.932,1
2025-12-09T21:42:47.110347+00:00,National Guard,AREA_037,133,467,51,1.0,1
2025-12-01T22:25:47.110347+00:00,Civil Defense,AREA_010,49,273,50,1.0,1
2025-11-25T07:43:47.110347+00:00,Civil Defense,AREA_025,66,991,18,0.221,0
2025-11-20T01:30:47.110347+00:00,Ambulance,AREA_038,21,637,112,1.0,1
2025-11-18T07:02:47.110347+00:00,Police,AREA_023,145,997,80,1.0,1
2025-11-22T19:58:47.110347+00:00,General Investigation,AREA_022,21,369,74,1.0,1
2025-12-03T21:33:47.110347+00:00,Police,AREA_027,126,301,56,1.0,1
2025-12-12T17:13:47.110347+00:00,Ambulance,AREA_021,87,702,73,1.0,1
2025-11-19T14:40:47.110347+00:00,Civil Defense,AREA_020,115,310,101,1.0,1
2025-11-16T04:21:47.110347+00:00,Police,AREA_029,105,776,65,1.0,1
2025-11-16T10:58:47.110347+00:00,Narcotics Control,AREA_006,172,681,104,1.0,1
2025-11-13T15:32:47.110347+00:00,Ambulance,AREA_052,149,1155,14,0.283,0
2025-11-21T22:01:47.110347+00:00,National Guard,AREA_008,165,872,66,1.0,1
2025-11-18T20:07:47.110347+00:00,National Guard,AREA_023,120,49,19,1.0,1
2025-11-26T15:32:47.110347+00:00,Narcotics Control,AREA_059,62,556,48,1.0,1
2025-11-20T20:31:47.110347+00:00,General Investigation,AREA_002,63,603,30,0.764,0
2025-12-07T05:36:47.110347+00:00,Police,AREA_033,58,317,54,1.0,1
2025-11-19T14:35:47.110347+00:00,Narcotics Control,AREA_005,86,68,63,1.0,1
2025-11-13T16:16:47.110347+00:00,Narcotics Control,AREA_028,141,457,30,0.909,1
2025-11-30T06:45:47.110347+00:00,National Guard,AREA_055,71,414,25,0.699,0
2025-11-29T03:41:47.110347+00:00,Civil Defense,AREA_057,136,591,7,0.222,0
2025-12-10T15:21:47.110347+00:00,Civil Defense,AREA_011,81,1095,116,1.0,1
2025-11-18T18:41:47.110347+00:00,National Guard,AREA_020,146,629,48,1.0,1
2025-12-10T09:33:47.110347+00:00,National Guard,AREA_026,39,725,104,1.0,1
2025-11-20T00:48:47.110347+00:00,General Investigation,AREA_056,43,991,62,0.632,0
2025-11-19T06:47:47.110347+00:00,National Guard,AREA_001,167,377,32,0.755,0
2025-11-17T04:16:47.110347+00:00,General Investigation,AREA_055,79,664,3,0.245,0
2025-11-28T04:37:47.110347+00:00,Police,AREA_052,92,69,57,1.0,1
2025-12-09T09:04:47.110347+00:00,National Guard,AREA_012,158,625,14,0.572,0
2025-11-19T11:32:47.110347+00:00,Police,AREA_027,45,331,98,1.0,1
2025-11-21T00:01:47.110347+00:00,National Guard,AREA_004,64,250,76,1.0,1
2025-11-16T19:35:47.110347+00:00,Police,AREA_050,71,101,67,1.0,1
2025-12-11T16:40:47.110347+00:00,Ambulance,AREA_017,24,1195,115,1.0,1
2025-12-06T11:46:47.110347+00:00,General Investigation,AREA_002,157,391,53,1.0,1
2025-12-04T02:40:47.110347+00:00,General Investigation,AREA_047,38,345,10,0.28,0
2025-11-13T12:26:47.110347+00:00,Narcotics Control,AREA_015,136,911,47,0.718,0
2025-11-29T05:07:47.110347+00:00,National Guard,AREA_006,62,667,43,1.0,1
2025-11-22T05:01:47.110347+00:00,Civil Defense,AREA_027,120,1073,105,0.922,1
2025-11-18T05:16:47.110347+00:00,Narcotics Control,AREA_046,49,129,70,1.0,1
2025-12-02T04:06:47.110347+00:00,Ambulance,AREA_047,67,333,106,1.0,1
2025-12-13T02:34:47.110347+00:00,General Investigation,AREA_009,174,794,102,1.0,1
2025-11-21T05:33:47.110347+00:00,National Guard,AREA_054,20,694,12,0.109,0
2025-12-11T05:22:47.110347+00:00,National Guard,AREA_055,32,920,96,1.0,1
2025-11-26T11:46:47.110347+00:00,Police,AREA_023,18,267,43,1.0,1
2025-11-17T07:14:47.110347+00:00,Police,AREA_024,128,458,7,0.295,0
2025-11-22T21:23:47.110347+00:00,National Guard,AREA_029,159,1189,24,0.311,0
2025-11-30T06:18:47.110347+00:00,General Investigation,AREA_015,44,748,72,1.0,1
2025-11-24T04:11:47.110347+00:00,Police,AREA_015,153,405,90,1.0,1
2025-12-11T22:39:47.110347+00:00,National Guard,AREA_049,10,837,39,0.537,0
2025-11-19T14:59:47.110347+00:00,Ambulance,AREA_044,41,609,84,1.0,1
2025-11-24T20:37:47.110347+00:00,Ambulance,AREA_052,44,449,110,1.0,1
2025-11-16T12:03:47.110347+00:00,National Guard,AREA_027,146,202,114,1.0,1
2025-12-02T10:59:47.110347+00:00,Police,AREA_039,81,742,8,0.351,0
2025-11-28T06:42:47.110347+00:00,General Investigation,AREA_058,51,807,92,1.0,1
2025-11-26T16:41:47.110347+00:00,Narcotics Control,AREA_016,66,715,110,1.0,1
2025-11-14T10:59:47.110347+00:00,Police,AREA_013,63,919,24,0.365,0
2025-11-25T07:36:47.110347+00:00,General Investigation,AREA_049,173,195,72,1.0,1
2025-11-24T02:12:47.110347+00:00,National Guard,AREA_011,59,1121,24,0.711,0
2025-11-15T10:08:47.110347+00:00,Narcotics Control,AREA_048,177,1079,81,1.0,1
2025-11-14T22:45:47.110347+00:00,Civil Defense,AREA_054,43,211,15,0.843,0
2025-11-22T17:47:47.110347+00:00,Narcotics Control,AREA_057,52,657,16,0.417,0
2025-12-05T11:33:47.110347+00:00,Narcotics Control,AREA_006,74,387,29,0.944,1
2025-12-01T15:57:47.110347+00:00,Narcotics Control,AREA_012,78,604,106,1.0,1
2025-11-24T08:36:47.110347+00:00,Ambulance,AREA_045,56,179,65,1.0,1
2025-11-16T09:56:47.110347+00:00,Ambulance,AREA_016,149,1086,44,0.58,0
2025-11-19T01:48:47.110347+00:00,General Investigation,AREA_050,63,83,13,1.0,1
2025-11-17T16:40:47.110347+00:00,National Guard,AREA_024,113,594,74,1.0,1
2025-11-16T15:33:47.110347+00:00,Police,AREA_029,35,1032,37,0.539,0
2025-11-22T20:16:47.110347+00:00,Narcotics Control,AREA_013,154,163,84,1.0,1
2025-11-17T00:50:47.110347+00:00,Narcotics Control,AREA_011,21,203,101,1.0,1
2025-11-17T02:59:47.110347+00:00,National Guard,AREA_043,160,414,75,1.0,1
2025-12-07T23:38:47.110347+00:00,Ambulance,AREA_009,176,421,6,0.208,0
2025-11-21T00:11:47.110347+00:00,Ambulance,AREA_013,122,1001,105,1.0,1
2025-11-29T23:23:47.110347+00:00,Narcotics Control,AREA_031,145,1072,81,0.727,0
2025-12-09T08:16:47.110347+00:00,General Investigation,AREA_004,14,119,27,1.0,1
2025-12-07T01:02:47.110347+00:00,National Guard,AREA_034,175,971,47,0.667,0
2025-11-14T11:49:47.110347+00:00,Ambulance,AREA_030,158,1073,22,0.613,0
2025-12-07T08:18:47.110347+00:00,Ambulance,AREA_004,56,384,105,1.0,1
2025-12-12T07:17:47.110347+00:00,Civil Defense,AREA_011,97,528,89,1.0,1
2025-11-15T01:10:47.110347+00:00,Ambulance,AREA_042,106,1001,55,0.484,0
2025-11-30T09:06:47.110347+00:00,General Investigation,AREA_039,175,54,60,1.0,1
2025-11-17T17:40:47.110347+00:00,Police,AREA_026,66,330,73,1.0,1
2025-11-21T12:25:47.110347+00:00,Police,AREA_026,16,648,109,1.0,1
2025-12-10T01:03:47.110347+00:00,General Investigation,AREA_057,122,317,33,1.0,1
2025-11-17T08:16:47.110347+00:00,Police,AREA_001,35,514,65,1.0,1
2025-12-04T15:04:47.110347+00:00,Ambulance,AREA_048,154,768,64,0.822,0
2025-11-28T01:29:47.110347+00:00,National Guard,AREA_037,128,853,117,1.0,1
2025-11-14T10:22:47.110347+00:00,General Investigation,AREA_019,111,1168,111,1.0,1
2025-12-12T21:46:47.110347+00:00,National Guard,AREA_036,62,1022,48,0.775,0
2025-11-16T08:42:47.110347+00:00,National Guard,AREA_053,135,1019,43,0.398,0
2025-11-22T18:25:47.110347+00:00,Narcotics Control,AREA_015,132,348,31,0.974,1
2025-12-10T16:12:47.110347+00:00,Ambulance,AREA_012,17,184,53,1.0,1
2025-12-06T06:57:47.110347+00:00,Ambulance,AREA_050,40,506,107,1.0,1
2025-11-30T08:45:47.110347+00:00,National Guard,AREA_029,97,88,18,1.0,1
2025-11-25T11:54:47.110347+00:00,National Guard,AREA_039,109,913,24,0.485,0
2025-11-29T06:37:47.110347+00:00,Narcotics Control,AREA_059,112,158,82,1.0,1
2025-11-26T23:01:47.110347+00:00,General Investigation,AREA_016,72,1034,17,0.5,0
2025-11-30T04:34:47.110347+00:00,Narcotics Control,AREA_015,27,439,101,1.0,1
2025-11-22T00:05:47.110347+00:00,General Investigation,AREA_044,21,981,0,0.126,0
2025-11-25T20:56:47.110347+00:00,Narcotics Control,AREA_028,26,597,23,0.557,0
2025-12-01T03:02:47.110347+00:00,General Investigation,AREA_008,127,232,40,1.0,1
2025-11-13T22:53:47.110347+00:00,Police,AREA_047,140,930,35,0.695,0
2025-11-22T02:17:47.110347+00:00,National Guard,AREA_051,85,643,32,0.701,0
2025-12-02T17:00:47.110347+00:00,Ambulance,AREA_009,22,823,49,0.937,1
2025-11-18T01:39:47.110347+00:00,Ambulance,AREA_045,36,770,91,1.0,1
2025-11-29T14:35:47.110347+00:00,Narcotics Control,AREA_004,88,135,82,1.0,1
2025-11-29T02:52:47.110347+00:00,Police,AREA_017,128,468,92,1.0,1
2025-11-29T21:06:47.110347+00:00,Police,AREA_039,125,843,8,0.153,0
2025-11-24T19:57:47.110347+00:00,General Investigation,AREA_038,86,906,110,1.0,1
2025-12-02T19:42:47.110347+00:00,General Investigation,AREA_004,129,1170,10,0.151,0
2025-11-17T11:28:47.110347+00:00,General Investigation,AREA_057,177,815,47,0.545,0
2025-11-14T04:43:47.110347+00:00,National Guard,AREA_003,28,192,92,1.0,1
2025-11-22T05:25:47.110347+00:00,General Investigation,AREA_056,22,256,47,1.0,1
2025-11-16T12:51:47.110347+00:00,Civil Defense,AREA_039,119,573,4,0.244,0
2025-12-10T02:32:47.110347+00:00,General Investigation,AREA_044,49,819,49,0.463,0
2025-12-04T01:41:47.110347+00:00,Police,AREA_038,95,846,34,0.543,0
2025-11-22T22:22:47.110347+00:00,National Guard,AREA_007,143,194,29,1.0,1
2025-11-30T09:15:47.110347+00:00,Narcotics Control,AREA_056,111,1054,91,0.998,1
2025-12-02T20:09:47.110347+00:00,Police,AREA_001,138,852,98,1.0,1
2025-12-11T01:09:47.110347+00:00,National Guard,AREA_023,84,682,81,1.0,1
2025-11-18T02:21:47.110347+00:00,Narcotics Control,AREA_035,140,306,80,1.0,1
2025-12-05T15:19:47.110347+00:00,Narcotics Control,AREA_009,135,199,59,1.0,1
2025-11-14T21:48:47.110347+00:00,General Investigation,AREA_014,150,1012,26,0.178,0
2025-12-12T04:06:47.110347+00:00,Narcotics Control,AREA_012,11,414,92,1.0,1
2025-12-03T06:20:47.110347+00:00,General Investigation,AREA_030,111,244,10,0.541,0
2025-11-16T11:49:47.110347+00:00,Civil Defense,AREA_017,113,768,94,1.0,1
2025-11-30T17:49:47.110347+00:00,General Investigation,AREA_010,95,419,24,0.856,1
2025-11-20T09:24:47.110347+00:00,Narcotics Control,AREA_057,111,100,97,1.0,1
2025-12-03T14:33:47.110347+00:00,National Guard,AREA_014,177,861,15,0.38,0
2025-11-22T20:54:47.110347+00:00,National Guard,AREA_012,54,830,20,0.238,0
2025-11-14T08:05:47.110347+00:00,Police,AREA_039,47,696,60,1.0,1
2025-11-13T18:28:47.110347+00:00,Civil Defense,AREA_039,30,864,26,0.385,0
2025-12-12T04:25:47.110347+00:00,General Investigation,AREA_017,160,1068,46,0.722,0
2025-11-23T07:16:47.110347+00:00,Civil Defense,AREA_042,69,259,7,0.596,0
2025-12-10T09:12:47.110347+00:00,General Investigation,AREA_003,88,321,80,1.0,1
2025-11-29T01:58:47.110347+00:00,Ambulance,AREA_043,43,436,11,0.656,0
2025-11-29T22:14:47.110347+00:00,National Guard,AREA_009,54,1118,21,0.424,0
2025-11-26T20:43:47.110347+00:00,Narcotics Control,AREA_005,97,799,109,1.0,1
2025-12-09T02:07:47.110347+00:00,Narcotics Control,AREA_048,160,185,46,1.0,1
2025-11-14T21:08:47.110347+00:00,National Guard,AREA_046,117,1106,75,1.0,1
2025-11-22T18:18:47.110347+00:00,Police,AREA_012,140,111,48,1.0,1
2025-11-15T10:32:47.110347+00:00,Narcotics Control,AREA_029,135,507,32,0.829,0
2025-12-04T05:31:47.110347+00:00,Civil Defense,AREA_021,106,120,62,1.0,1
2025-11-19T23:16:47.110347+00:00,Police,AREA_031,150,660,8,0.298,0
2025-12-03T19:04:47.110347+00:00,General Investigation,AREA_007,52,1118,52,0.566,0
2025-11-28T06:38:47.110347+00:00,Ambulance,AREA_033,139,317,62,1.0,1
2025-12-01T23:14:47.110347+00:00,Ambulance,AREA_039,139,995,1,0.121,0
2025-12-11T07:23:47.110347+00:00,General Investigation,AREA_054,41,847,70,0.988,1
2025-11-18T22:48:47.110347+00:00,Narcotics Control,AREA_004,42,364,69,1.0,1
2025-12-05T18:57:47.110347+00:00,Civil Defense,AREA_008,27,395,12,0.687,0
2025-11-27T16:33:47.110347+00:00,Ambulance,AREA_025,83,694,6,0.328,0
2025-11-21T06:34:47.110347+00:00,Ambulance,AREA_045,109,625,73,1.0,1
2025-11-27T06:28:47.110347+00:00,Police,AREA_038,15,410,31,0.495,0
2025-12-09T06:03:47.110347+00:00,Narcotics Control,AREA_039,165,864,71,0.908,1
2025-11-17T22:54:47.110347+00:00,National Guard,AREA_010,141,234,87,1.0,1
2025-12-12T13:23:47.110347+00:00,Police,AREA_003,73,888,80,1.0,1
2025-12-08T05:24:47.110347+00:00,Civil Defense,AREA_014,177,889,36,0.464,0
2025-12-04T04:48:47.110347+00:00,Civil Defense,AREA_054,108,489,72,1.0,1
2025-11-19T23:40:47.110347+00:00,Police,AREA_011,116,643,19,0.424,0
2025-11-22T19:02:47.110347+00:00,Civil Defense,AREA_013,96,558,53,1.0,1
2025-11-22T23:44:47.110347+00:00,Police,AREA_045,19,275,24,0.936,1
2025-11-19T07:14:47.110347+00:00,Civil Defense,AREA_024,13,728,73,1.0,1
2025-11-14T02:09:47.110347+00:00,Ambulance,AREA_037,24,233,55,1.0,1
2025-11-17T21:09:47.110347+00:00,Police,AREA_003,113,563,111,1.0,1
2025-11-20T00:01:47.110347+00:00,Ambulance,AREA_054,105,173,19,1.0,1
2025-12-09T11:18:47.110347+00:00,Civil Defense,AREA_025,170,216,56,1.0,1
2025-11-17T16:49:47.110347+00:00,Police,AREA_032,43,649,51,0.87,1
2025-12-10T12:14:47.110347+00:00,Civil Defense,AREA_021,100,1053,11,0.175,0
2025-12-02T00:21:47.110347+00:00,Police,AREA_034,114,500,6,0.371,0
2025-12-04T14:22:47.110347+00:00,Narcotics Control,AREA_005,107,931,94,0.875,1
2025-11-18T17:50:47.110347+00:00,National Guard,AREA_056,77,1168,30,0.553,0
2025-11-29T11:34:47.110347+00:00,General Investigation,AREA_027,117,778,64,0.719,0
2025-12-08T06:19:47.110347+00:00,National Guard,AREA_022,127,723,50,0.768,0
2025-11-18T18:36:47.110347+00:00,Police,AREA_038,154,799,36,0.581,0
2025-12-11T04:05:47.110347+00:00,General Investigation,AREA_025,42,995,82,0.996,1
2025-12-09T01:14:47.110347+00:00,Civil Defense,AREA_047,162,759,23,0.405,0
2025-11-19T01:29:47.110347+00:00,Ambulance,AREA_024,65,145,33,1.0,1
2025-11-16T15:11:47.110347+00:00,Civil Defense,AREA_039,53,498,61,1.0,1
2025-12-08T20:46:47.110347+00:00,Ambulance,AREA_021,58,1119,67,0.963,1
2025-11-30T20:14:47.110347+00:00,National Guard,AREA_030,106,729,86,1.0,1
2025-11-24T00:45:47.110347+00:00,Police,AREA_015,161,946,101,1.0,1
2025-12-09T18:09:47.110347+00:00,National Guard,AREA_003,173,590,64,1.0,1
2025-11-18T13:13:47.110347+00:00,General Investigation,AREA_001,109,485,108,1.0,1
2025-12-10T10:09:47.110347+00:00,Civil Defense,AREA_015,102,1066,42,0.573,0
2025-12-08T03:29:47.110347+00:00,Civil Defense,AREA_054,115,992,88,1.0,1
2025-12-01T13:03:47.110347+00:00,General Investigation,AREA_057,73,937,97,0.941,1
2025-12-05T10:15:47.110347+00:00,National Guard,AREA_055,174,62,12,1.0,1
2025-11-20T16:54:47.110347+00:00,Ambulance,AREA_041,10,830,75,1.0,1
2025-11-29T01:04:47.110347+00:00,General Investigation,AREA_026,78,354,66,1.0,1
2025-11-16T07:00:47.110347+00:00,Police,AREA_028,41,633,49,1.0,1
2025-11-30T21:05:47.110347+00:00,Civil Defense,AREA_036,18,691,95,1.0,1
2025-11-26T08:58:47.110347+00:00,Civil Defense,AREA_014,62,567,11,0.259,0
2025-11-27T03:28:47.110347+00:00,Police,AREA_044,164,908,81,1.0,1
2025-12-05T21:07:47.110347+00:00,General Investigation,AREA_057,94,56,23,1.0,1
2025-12-04T13:21:47.110347+00:00,Ambulance,AREA_008,38,1175,65,0.788,0
2025-11-29T13:05:47.110347+00:00,Narcotics Control,AREA_017,157,825,116,1.0,1
2025-11-17T08:16:47.110347+00:00,General Investigation,AREA_051,150,1074,102,1.0,1
2025-11-17T23:11:47.110347+00:00,Ambulance,AREA_051,61,840,108,1.0,1
2025-11-25T08:56:47.110347+00:00,Civil Defense,AREA_006,113,189,74,1.0,1
2025-12-11T21:47:47.110347+00:00,Police,AREA_026,122,497,99,1.0,1
2025-11-15T21:15:47.110347+00:00,National Guard,AREA_007,79,154,60,1.0,1
2025-11-14T13:15:47.110347+00:00,Police,AREA_028,93,619,87,1.0,1
2025-12-10T21:47:47.110347+00:00,General Investigation,AREA_006,169,596,93,1.0,1
2025-12-09T19:48:47.110347+00:00,National Guard,AREA_055,176,1119,17,0.287,0
2025-12-09T00:54:47.110347+00:00,Police,AREA_025,23,388,108,1.0,1
2025-11-14T01:49:47.110347+00:00,Narcotics Control,AREA_027,14,451,38,0.858,1
2025-12-04T01:08:47.110347+00:00,Police,AREA_031,29,1165,56,0.878,1
2025-12-08T21:39:47.110347+00:00,Narcotics Control,AREA_047,168,552,60,1.0,1
2025-12-03T17:56:47.110347+00:00,National Guard,AREA_024,155,140,88,1.0,1
2025-11-17T10:59:47.110347+00:00,Ambulance,AREA_009,133,806,15,0.545,0
2025-12-13T06:37:47.110347+00:00,Civil Defense,AREA_005,128,74,53,1.0,1
2025-11-27T04:43:47.110347+00:00,Ambulance,AREA_009,168,522,112,1.0,1
2025-11-14T14:22:47.110347+00:00,Ambulance,AREA_020,14,181,37,1.0,1
2025-11-30T09:28:47.110347+00:00,Civil Defense,AREA_002,136,953,22,0.468,0
2025-11-27T19:00:47.110347+00:00,Police,AREA_033,148,1161,50,0.285,0
2025-11-26T05:57:47.110347+00:00,Police,AREA_055,153,483,108,1.0,1
2025-12-10T16:15:47.110347+00:00,Police,AREA_012,18,421,20,0.868,1
2025-11-20T11:13:47.110347+00:00,Ambulance,AREA_055,38,596,14,0.618,0
2025-12-04T10:42:47.110347+00:00,Ambulance,AREA_014,150,333,74,1.0,1
2025-11-15T12:26:47.110347+00:00,Narcotics Control,AREA_014,108,150,114,1.0,1
2025-12-11T14:20:47.110347+00:00,Ambulance,AREA_044,122,736,75,1.0,1
2025-11-22T15:28:47.110347+00:00,Narcotics Control,AREA_016,127,168,60,1.0,1
2025-11-22T07:34:47.110347+00:00,National Guard,AREA_025,117,446,19,0.262,0
2025-11-23T11:53:47.110347+00:00,Narcotics Control,AREA_025,125,930,108,1.0,1
2025-11-27T04:43:47.110347+00:00,General Investigation,AREA_056,171,1088,111,1.0,1
2025-12-01T05:50:47.110347+00:00,Police,AREA_024,42,695,42,0.768,0
2025-11-22T00:38:47.110347+00:00,Ambulance,AREA_016,159,683,80,1.0,1
2025-11-28T09:10:47.110347+00:00,National Guard,AREA_024,132,278,114,1.0,1
2025-11-27T14:02:47.110347+00:00,General Investigation,AREA_007,107,1186,99,0.892,1
2025-12-03T12:29:47.110347+00:00,Civil Defense,AREA_024,65,913,79,1.0,1
2025-11-19T15:10:47.110347+00:00,Police,AREA_046,34,995,87,0.759,0
