unit_id,date,shift_start,shift_end,planned_people,overtime_allowed
U018285,2025-12-01,06:00,14:00,19,True
U018286,2025-11-27,22:00,06:00,10,True
U018287,2025-12-05,14:00,22:00,15,False
U018288,2025-11-27,22:00,06:00,19,False
U018289,2025-12-11,06:00,14:00,4,False
U018290,2025-12-09,22:00,06:00,19,True
U018291,2025-12-09,22:00,06:00,2,False
U018292,2025-12-06,06:00,14:00,9,True
U018293,2025-11-23,06:00,14:00,11,False
U018294,2025-12-05,14:00,22:00,6,False
U018295,2025-12-07,22:00,06:00,10,True
U018296,2025-11-18,06:00,14:00,14,False
U018297,2025-11-25,06:00,14:00,12,False
U018298,2025-12-08,14:00,22:00,3,False
U018299,2025-11-14,22:00,06:00,11,False
U018300,2025-11-28,06:00,14:00,20,True
U018301,2025-12-02,14:00,22:00,16,False
U018302,2025-11-18,22:00,06:00,5,False
U018303,2025-12-10,22:00,06:00,2,False
U018304,2025-12-01,06:00,14:00,12,False
U018305,2025-11-26,14:00,22:00,4,True
U018306,2025-11-30,06:00,14:00,4,False
U018307,2025-11-18,06:00,14:00,16,False
U018308,2025-11-15,06:00,14:00,15,False
U018309,2025-12-06,22:00,06:00,15,True
U018310,2025-12-12,06:00,14:00,9,False
U018311,2025-12-02,14:00,22:00,10,False
U018312,2025-11-20,22:00,06:00,9,False
U018313,2025-12-11,06:00,14:00,3,False
U018314,2025-11-29,22:00,06:00,4,True
U018315,2025-12-03,06:00,14:00,5,False
U018316,2025-12-02,14:00,22:00,16,False
U018317,2025-11-15,22:00,06:00,10,True
U018318,2025-12-07,22:00,06:00,3,True
U018319,2025-11-15,14:00,22:00,4,True
U018320,2025-12-09,06:00,14:00,15,False
U018321,2025-11-24,22:00,06:00,17,False
U018322,2025-11-16,14:00,22:00,13,False
U018323,2025-12-01,22:00,06:00,5,False
U018324,2025-11-18,22:00,06:00,3,True
U018325,2025-11-21,14:00,22:00,11,True
U018326,2025-11-22,06:00,14:00,16,True
U018327,2025-11-25,22:00,06:00,8,False
U018328,2025-12-01,14:00,22:00,8,False
U018329,2025-11-21,14:00,22:00,13,False
U018330,2025-11-19,14:00,22:00,7,False
U018331,2025-11-17,06:00,14:00,11,True
U018332,2025-12-11,14:00,22:00,10,True
U018333,2025-11-16,14:00,22:00,9,False
U018334,2025-12-07,06:00,14:00,9,False
U018335,2025-11-17,22:00,06:00,13,False
U018336,2025-11-17,06:00,14:00,4,False
U018337,2025-12-11,06:00,14:00,16,False
U018338,2025-12-02,22:00,06:00,8,True
U018339,2025-11-28,06:00,14:00,15,False
U018340,2025-11-24,06:00,14:00,8,True
U018341,2025-11-27,06:00,14:00,14,True
U018342,2025-11-20,14:00,22:00,6,False
U018343,2025-12-08,06:00,14:00,4,False
U018344,2025-11-16,14:00,22:00,13,False
U018345,2025-12-04,22:00,06:00,14,False
U018346,2025-11-27,06:00,14:00,6,False
U018347,2025-11-21,22:00,06:00,3,False
U018348,2025-12-13,14:00,22:00,8,False
U018349,2025-12-06,06:00,14:00,3,False
U018350,2025-11-18,14:00,22:00,8,True
U018351,2025-11-27,14:00,22:00,21,False
U018352,2025-11-18,14:00,22:00,9,True
U018353,2025-11-17,22:00,06:00,6,False
U018354,2025-11-21,14:00,22:00,18,True
U018355,2025-11-23,22:00,06:00,5,True
U018356,2025-11-19,14:00,22:00,14,False
U018357,2025-11-30,06:00,14:00,12,False
U018358,2025-11-19,22:00,06:00,8,False
U018359,2025-12-13,06:00,14:00,14,False
U018360,2025-12-01,14:00,22:00,11,False
U018361,2025-12-01,06:00,14:00,14,False
U018362,2025-11-20,06:00,14:00,8,False
U018363,2025-11-23,06:00,14:00,9,False
U018364,2025-12-12,22:00,06:00,13,False
U018365,2025-11-27,06:00,14:00,14,False
U018366,2025-11-23,06:00,14:00,19,True
U018367,2025-11-26,06:00,14:00,17,False
U018368,2025-11-29,14:00,22:00,8,False
U018369,2025-11-24,22:00,06:00,4,True
U018370,2025-11-23,22:00,06:00,3,False
U018371,2025-11-20,06:00,14:00,12,False
U018372,2025-12-07,06:00,14:00,18,False
U018373,2025-12-06,14:00,22:00,14,False
U018374,2025-12-02,14:00,22:00,11,False
U018375,2025-12-08,22:00,06:00,10,True
U018376,2025-12-04,14:00,22:00,10,False
U018377,2025-11-16,22:00,06:00,12,True
U018378,2025-11-28,22:00,06:00,9,True
U018379,2025-12-04,06:00,14:00,10,False
U018380,2025-11-14,14:00,22:00,7,False
U018381,2025-12-03,22:00,06:00,6,True
U018382,2025-12-11,06:00,14:00,19,False
U018383,2025-11-27,22:00,06:00,4,False
U018384,2025-12-05,22:00,06:00,5,False
U018385,2025-11-21,06:00,14:00,9,False
U018386,2025-11-28,14:00,22:00,3,False
U018387,2025-11-18,22:00,06:00,3,True
U018388,2025-11-29,22:00,06:00,3,True
U018389,2025-12-02,06:00,14:00,9,False
U018390,2025-12-11,22:00,06:00,15,True
U018391,2025-11-16,22:00,06:00,11,True
U018392,2025-12-13,22:00,06:00,15,False
U018393,2025-12-09,22:00,06:00,12,False
U018394,2025-11-26,22:00,06:00,6,False
U018395,2025-12-12,06:00,14:00,6,False
U018396,2025-12-07,14:00,22:00,12,False
U018397,2025-11-30,22:00,06:00,3,True
U018398,2025-11-19,14:00,22:00,10,False
U018399,2025-11-16,14:00,22:00,14,False
U018400,2025-12-09,14:00,22:00,5,False
U018401,2025-11-22,06:00,14:00,7,False
U018402,2025-11-28,22:00,06:00,3,False
U018403,2025-11-18,22:00,06:00,9,False
U018404,2025-12-05,14:00,22:00,11,False
U018405,2025-12-11,06:00,14:00,5,False
U018406,2025-11-20,14:00,22:00,10,False
U018407,2025-12-02,14:00,22:00,8,False
U018408,2025-11-23,14:00,22:00,16,False
U018409,2025-11-21,22:00,06:00,16,False
U018410,2025-12-13,14:00,22:00,15,True
U018411,2025-12-03,06:00,14:00,6,True
U018412,2025-11-29,14:00,22:00,13,False
U018413,2025-12-03,14:00,22:00,18,False
U018414,2025-11-30,06:00,14:00,3,False
U018415,2025-12-12,22:00,06:00,12,False
U018416,2025-11-28,06:00,14:00,7,False
U018417,2025-11-26,06:00,14:00,6,False
U018418,2025-12-02,14:00,22:00,6,False
U018419,2025-12-10,22:00,06:00,13,False
U018420,2025-11-28,22:00,06:00,7,False
U018421,2025-11-15,22:00,06:00,3,True
U018422,2025-11-29,14:00,22:00,13,True
U018423,2025-11-29,06:00,14:00,9,False
U018424,2025-11-27,14:00,22:00,11,False
U018425,2025-12-05,22:00,06:00,9,True
U018426,2025-12-06,22:00,06:00,15,True
U018427,2025-12-08,14:00,22:00,15,True
U018428,2025-11-28,22:00,06:00,6,False
U018429,2025-11-26,22:00,06:00,3,False
U018430,2025-11-17,14:00,22:00,8,False
U018431,2025-12-04,14:00,22:00,5,False
U018432,2025-11-26,22:00,06:00,3,False
U018433,2025-11-27,06:00,14:00,11,False
U018434,2025-11-22,06:00,14:00,6,False
U018435,2025-12-10,22:00,06:00,13,False
U018436,2025-11-18,06:00,14:00,3,False
U018437,2025-11-16,14:00,22:00,6,True
U018438,2025-11-20,14:00,22:00,8,False
U018439,2025-12-07,14:00,22:00,22,False
U018440,2025-12-12,14:00,22:00,16,False
U018441,2025-11-28,22:00,06:00,7,False
U018442,2025-12-08,06:00,14:00,8,False
U018443,2025-12-08,06:00,14:00,16,False
U018444,2025-12-02,14:00,22:00,7,True
U018445,2025-11-30,22:00,06:00,17,False
U018446,2025-12-09,14:00,22:00,4,False
U018447,2025-11-17,06:00,14:00,4,False
U018448,2025-11-25,14:00,22:00,21,False
U018449,2025-12-08,14:00,22:00,17,False
U018450,2025-11-14,06:00,14:00,13,False
U018451,2025-12-06,14:00,22:00,9,False
U018452,2025-11-26,14:00,22:00,22,False
U018453,2025-11-17,06:00,14:00,14,False
U018454,2025-11-23,22:00,06:00,15,False
U018455,2025-11-19,06:00,14:00,17,True
U018456,2025-11-23,14:00,22:00,14,False
U018457,2025-11-24,22:00,06:00,6,False
U018458,2025-12-09,06:00,14:00,9,False
U018459,2025-12-04,06:00,14:00,10,True
U018460,2025-12-05,22:00,06:00,15,False
U018461,2025-12-02,22:00,06:00,10,False
U018462,2025-11-20,14:00,22:00,11,False
U018463,2025-11-28,22:00,06:00,10,False
U018464,2025-11-22,14:00,22:00,18,False
U018465,2025-11-29,06:00,14:00,9,False
U018466,2025-12-08,22:00,06:00,13,True
U018467,2025-11-18,14:00,22:00,15,True
U018468,2025-11-14,22:00,06:00,4,False
U018469,2025-12-03,06:00,14:00,15,True
U018470,2025-12-13,22:00,06:00,16,False
U018471,2025-11-16,14:00,22:00,23,True
U018472,2025-11-28,14:00,22:00,11,True
U018473,2025-12-06,06:00,14:00,5,True
U018474,2025-11-30,06:00,14:00,9,False
U018475,2025-11-28,14:00,22:00,21,True
U018476,2025-11-20,14:00,22:00,8,True
U018477,2025-12-04,14:00,22:00,12,True
U018478,2025-12-11,14:00,22:00,19,True
U018479,2025-11-29,22:00,06:00,17,True
U018480,2025-11-15,22:00,06:00,6,False
U018481,2025-12-09,22:00,06:00,16,False
U018482,2025-11-16,06:00,14:00,3,False
U018483,2025-11-22,06:00,14:00,8,False
U018484,2025-11-14,22:00,06:00,9,True
U018485,2025-11-25,14:00,22:00,12,False
U018486,2025-12-03,06:00,14:00,3,False
U018487,2025-12-11,14:00,22:00,11,True
U018488,2025-11-30,14:00,22:00,16,False
U018489,2025-12-05,14:00,22:00,15,False
U018490,2025-11-22,06:00,14:00,6,False
U018491,2025-12-01,22:00,06:00,9,False
U018492,2025-12-04,22:00,06:00,20,False
U018493,2025-11-17,22:00,06:00,9,True
U018494,2025-12-11,22:00,06:00,10,False
U018495,2025-11-21,14:00,22:00,7,False
U018496,2025-12-07,06:00,14:00,2,True
U018497,2025-11-20,22:00,06:00,17,True
U018498,2025-11-24,06:00,14:00,6,False
U018499,2025-12-02,14:00,22:00,20,False
U018500,2025-11-23,14:00,22:00,12,True
U018501,2025-12-03,06:00,14:00,8,False
U018502,2025-12-03,22:00,06:00,5,False
U018503,2025-11-30,06:00,14:00,13,False
U018504,2025-12-04,14:00,22:00,6,False
U018505,2025-11-30,22:00,06:00,12,False
U018506,2025-11-17,06:00,14:00,10,True
U018507,2025-11-17,14:00,22:00,13,False
U018508,2025-12-08,22:00,06:00,5,False
U018509,2025-11-30,06:00,14:00,3,False
U018510,2025-12-11,14:00,22:00,21,False
U018511,2025-11-17,22:00,06:00,9,False
U018512,2025-11-22,22:00,06:00,9,False
U018513,2025-11-23,14:00,22:00,12,False
U018514,2025-11-20,22:00,06:00,3,False
U018515,2025-12-03,14:00,22:00,5,False
U018516,2025-12-06,14:00,22:00,21,False
U018517,2025-12-04,14:00,22:00,21,True
U018518,2025-11-18,06:00,14:00,3,False
U018519,2025-12-04,14:00,22:00,9,False
U018520,2025-11-27,06:00,14:00,2,False
U018521,2025-11-14,22:00,06:00,6,False
U018522,2025-12-12,06:00,14:00,7,False
U018523,2025-12-13,14:00,22:00,6,True
U018524,2025-11-15,22:00,06:00,17,True
U018525,2025-11-28,14:00,22:00,10,False
U018526,2025-12-06,14:00,22:00,18,True
U018527,2025-12-04,22:00,06:00,3,False
U018528,2025-12-06,22:00,06:00,4,False
U018529,2025-11-16,06:00,14:00,14,False
U018530,2025-12-05,14:00,22:00,19,True
U018531,2025-12-08,14:00,22:00,14,True
U018532,2025-11-28,22:00,06:00,9,True
U018533,2025-11-18,22:00,06:00,24,False
U018534,2025-11-30,14:00,22:00,11,False
U018535,2025-11-29,22:00,06:00,2,False
U018536,2025-11-17,06:00,14:00,2,False
U018537,2025-11-19,14:00,22:00,16,False
U018538,2025-12-04,22:00,06:00,2,False
U018539,2025-11-23,22:00,06:00,4,True
U018540,2025-11-28,22:00,06:00,13,True
U018541,2025-12-13,22:00,06:00,15,False
U018542,2025-11-28,06:00,14:00,10,False
U018543,2025-12-06,22:00,06:00,14,False
U018544,2025-12-10,06:00,14:00,8,False
U018545,2025-12-03,06:00,14:00,21,False
U018546,2025-12-10,14:00,22:00,7,False
U018547,2025-11-21,22:00,06:00,7,True
U018548,2025-11-22,06:00,14:00,3,False
U018549,2025-11-15,22:00,06:00,18,False
U018550,2025-11-14,14:00,22:00,9,False
U018551,2025-12-05,06:00,14:00,12,False
U018552,2025-12-09,14:00,22:00,15,False
U018553,2025-12-04,06:00,14:00,7,False
U018554,2025-12-03,14:00,22:00,18,False
U018555,2025-12-02,22:00,06:00,9,False
U018556,2025-12-09,22:00,06:00,7,False
U018557,2025-11-19,06:00,14:00,6,False
U018558,2025-11-18,06:00,14:00,10,False
U018559,2025-12-01,14:00,22:00,7,False
U018560,2025-12-03,14:00,22:00,12,True
U018561,2025-11-27,22:00,06:00,12,True
U018562,2025-11-27,14:00,22:00,5,True
U018563,2025-11-22,22:00,06:00,22,True
U018564,2025-11-21,06:00,14:00,3,False
U018565,2025-12-07,06:00,14:00,10,False
U018566,2025-11-20,22:00,06:00,12,False
U018567,2025-11-19,14:00,22:00,5,False
U018568,2025-11-27,22:00,06:00,13,False
U018569,2025-11-26,22:00,06:00,3,False
U018570,2025-11-18,22:00,06:00,12,False
U018571,2025-12-02,14:00,22:00,14,True
U018572,2025-11-19,14:00,22:00,10,False
U018573,2025-11-24,22:00,06:00,3,False
U018574,2025-11-16,22:00,06:00,20,False
U018575,2025-11-18,06:00,14:00,15,False
U018576,2025-11-23,06:00,14:00,4,False
U018577,2025-12-05,14:00,22:00,4,False
U018578,2025-12-11,22:00,06:00,5,False
U018579,2025-12-09,22:00,06:00,19,False
U018580,2025-12-09,22:00,06:00,4,False
U018581,2025-11-26,14:00,22:00,15,True
U018582,2025-11-27,22:00,06:00,3,True
U018583,2025-12-12,22:00,06:00,15,False
U018584,2025-12-13,06:00,14:00,6,False
U018585,2025-11-16,06:00,14:00,20,False
U018586,2025-11-25,22:00,06:00,13,False
U018587,2025-11-26,22:00,06:00,7,True
U018588,2025-11-22,06:00,14:00,3,False
U018589,2025-11-14,22:00,06:00,23,False
U018590,2025-11-18,14:00,22:00,19,False
U018591,2025-12-04,14:00,22:00,2,False
U018592,2025-11-24,06:00,14:00,2,False
U018593,2025-12-08,14:00,22:00,4,True
U018594,2025-12-10,14:00,22:00,8,False
U018595,2025-11-26,06:00,14:00,4,False
U018596,2025-12-12,14:00,22:00,4,False
U018597,2025-12-12,06:00,14:00,11,False
U018598,2025-11-25,22:00,06:00,4,False
U018599,2025-12-08,06:00,14:00,5,True
U018600,2025-12-05,06:00,14:00,5,False
U018601,2025-11-17,14:00,22:00,13,False
U018602,2025-12-06,06:00,14:00,15,False
U018603,2025-12-12,14:00,22:00,16,False
U018604,2025-12-01,22:00,06:00,18,False
U018605,2025-11-24,14:00,22:00,11,False
U018606,2025-12-11,22:00,06:00,7,False
U018607,2025-11-14,22:00,06:00,9,True
U018608,2025-11-26,14:00,22:00,15,False
U018609,2025-11-27,06:00,14:00,9,True
U018610,2025-12-12,06:00,14:00,14,False
U018611,2025-11-25,22:00,06:00,10,False
U018612,2025-12-06,14:00,22:00,5,False
U018613,2025-11-18,14:00,22:00,13,True
U018614,2025-12-12,06:00,14:00,19,True
U018615,2025-11-29,14:00,22:00,9,True
U018616,2025-12-11,14:00,22:00,18,False
U018617,2025-11-28,06:00,14:00,9,False
U018618,2025-11-23,14:00,22:00,16,False
U018619,2025-11-23,06:00,14:00,15,False
U018620,2025-11-30,06:00,14:00,6,False
U018621,2025-11-26,14:00,22:00,7,False
U018622,2025-12-12,06:00,14:00,12,False
U018623,2025-11-26,22:00,06:00,11,False
U018624,2025-12-08,14:00,22:00,8,False
U018625,2025-11-25,14:00,22:00,10,True
U018626,2025-12-06,06:00,14:00,17,False
U018627,2025-11-19,14:00,22:00,20,False
U018628,2025-12-08,22:00,06:00,2,True
U018629,2025-11-18,14:00,22:00,11,False
U018630,2025-12-10,14:00,22:00,12,False
U018631,2025-11-22,14:00,22:00,11,False
U018632,2025-11-21,06:00,14:00,5,True
U018633,2025-11-26,22:00,06:00,7,False
U018634,2025-12-07,06:00,14:00,9,False
U018635,2025-12-03,14:00,22:00,3,True
U018636,2025-12-04,14:00,22:00,11,True
U018637,2025-12-12,06:00,14:00,11,True
U018638,2025-12-02,22:00,06:00,2,True
U018639,2025-12-12,14:00,22:00,3,False
U018640,2025-11-25,06:00,14:00,9,False
U018641,2025-12-13,14:00,22:00,11,False
U018642,2025-11-19,22:00,06:00,5,True
U018643,2025-12-02,14:00,22:00,10,True
U018644,2025-11-17,06:00,14:00,4,True
U018645,2025-12-05,06:00,14:00,6,False
U018646,2025-11-30,14:00,22:00,15,False
U018647,2025-11-24,06:00,14:00,12,False
U018648,2025-11-28,14:00,22:00,12,False
U018649,2025-11-24,06:00,14:00,17,False
U018650,2025-12-09,06:00,14:00,12,False
U018651,2025-11-17,22:00,06:00,8,False
U018652,2025-11-28,22:00,06:00,14,False
U018653,2025-12-11,14:00,22:00,20,False
U018654,2025-12-09,22:00,06:00,18,False
U018655,2025-12-11,22:00,06:00,8,False
U018656,2025-12-10,14:00,22:00,6,False
U018657,2025-11-21,22:00,06:00,14,False
U018658,2025-12-07,06:00,14:00,10,True
U018659,2025-11-23,14:00,22:00,16,False
U018660,2025-11-26,14:00,22:00,17,False
U018661,2025-12-13,06:00,14:00,10,True
U018662,2025-12-10,06:00,14:00,22,False
U018663,2025-12-03,06:00,14:00,3,False
U018664,2025-11-30,06:00,14:00,9,False
U018665,2025-11-27,14:00,22:00,22,True
U018666,2025-12-01,22:00,06:00,22,False
U018667,2025-12-04,06:00,14:00,14,True
U018668,2025-12-03,22:00,06:00,11,False
U018669,2025-11-28,06:00,14:00,16,False
U018670,2025-11-15,06:00,14:00,13,False
U018671,2025-11-20,14:00,22:00,5,True
U018672,2025-11-22,22:00,06:00,14,False
U018673,2025-12-02,22:00,06:00,14,False
U018674,2025-11-18,22:00,06:00,4,True
U018675,2025-11-25,06:00,14:00,23,True
U018676,2025-11-25,22:00,06:00,7,True
U018677,2025-12-09,06:00,14:00,15,False
U018678,2025-11-30,06:00,14:00,15,False
U018679,2025-11-28,06:00,14:00,5,False
U018680,2025-12-11,22:00,06:00,4,False
U018681,2025-11-19,22:00,06:00,8,True
U018682,2025-11-16,22:00,06:00,5,False
U018683,2025-12-13,14:00,22:00,11,True
U018684,2025-12-06,22:00,06:00,15,True
U018685,2025-12-07,22:00,06:00,6,False
U018686,2025-11-14,22:00,06:00,8,False
U018687,2025-12-09,14:00,22:00,13,False
U018688,2025-11-20,06:00,14:00,20,True
U018689,2025-11-25,22:00,06:00,2,False
U018690,2025-12-07,14:00,22:00,12,False
U018691,2025-11-18,06:00,14:00,4,True
U018692,2025-11-23,06:00,14:00,15,False
U018693,2025-11-29,14:00,22:00,22,False
U018694,2025-11-29,14:00,22:00,9,True
U018695,2025-12-01,22:00,06:00,10,True
U018696,2025-12-02,06:00,14:00,7,False
U018697,2025-11-26,06:00,14:00,2,False
U018698,2025-11-26,06:00,14:00,10,False
U018699,2025-11-16,14:00,22:00,4,True
U018700,2025-12-08,06:00,14:00,11,False
U018701,2025-12-07,22:00,06:00,11,False
U018702,2025-12-06,22:00,06:00,15,False
U018703,2025-11-24,14:00,22:00,13,True
U018704,2025-12-03,22:00,06:00,19,True
U018705,2025-12-11,14:00,22:00,6,False
U018706,2025-11-21,14:00,22:00,13,True
U018707,2025-11-29,14:00,22:00,14,False
U018708,2025-11-15,22:00,06:00,16,True
U018709,2025-11-21,22:00,06:00,7,False
U018710,2025-12-03,22:00,06:00,11,False
U018711,2025-12-08,06:00,14:00,11,True
U018712,2025-11-16,14:00,22:00,11,False
U018713,2025-11-25,06:00,14:00,4,False
U018714,2025-11-14,14:00,22:00,16,True
U018715,2025-12-02,22:00,06:00,11,False
U018716,2025-11-23,14:00,22:00,14,False
U018717,2025-12-12,22:00,06:00,12,True
U018718,2025-12-01,22:00,06:00,9,True
U018719,2025-12-06,22:00,06:00,3,False
U018720,2025-12-08,22:00,06:00,14,True
U018721,2025-11-19,22:00,06:00,5,False
U018722,2025-11-25,14:00,22:00,14,True
U018723,2025-11-17,14:00,22:00,6,False
U018724,2025-12-09,22:00,06:00,6,True
U018725,2025-11-16,14:00,22:00,16,False
U018726,2025-11-27,06:00,14:00,10,False
U018727,2025-11-22,06:00,14:00,4,True
U018728,2025-11-17,06:00,14:00,16,False
U018729,2025-11-20,06:00,14:00,3,False
U018730,2025-11-15,14:00,22:00,9,False
U018731,2025-11-27,14:00,22:00,13,False
U018732,2025-12-03,14:00,22:00,15,True
U018733,2025-11-19,06:00,14:00,11,False
U018734,2025-11-16,14:00,22:00,15,False
U018735,2025-11-19,06:00,14:00,6,False
U018736,2025-11-16,06:00,14:00,15,False
U018737,2025-11-15,22:00,06:00,8,False
U018738,2025-11-28,14:00,22:00,17,False
U018739,2025-12-12,14:00,22:00,17,False
U018740,2025-12-12,14:00,22:00,10,True
U018741,2025-11-21,06:00,14:00,13,False
U018742,2025-12-11,06:00,14:00,16,False
U018743,2025-11-29,14:00,22:00,6,False
U018744,2025-11-18,06:00,14:00,14,False
U018745,2025-11-27,14:00,22:00,17,False
U018746,2025-11-23,06:00,14:00,13,False
U018747,2025-12-11,14:00,22:00,7,False
U018748,2025-12-03,14:00,22:00,8,False
U018749,2025-12-04,22:00,06:00,9,False
U018750,2025-12-07,22:00,06:00,11,True
U018751,2025-12-05,14:00,22:00,20,True
U018752,2025-12-01,14:00,22:00,8,False
U018753,2025-11-29,14:00,22:00,4,False
U018754,2025-12-01,06:00,14:00,15,False
U018755,2025-12-06,06:00,14:00,5,False
U018756,2025-11-26,06:00,14:00,10,False
U018757,2025-11-17,06:00,14:00,8,False
U018758,2025-11-15,22:00,06:00,3,False
U018759,2025-12-03,14:00,22:00,17,False
U018760,2025-11-22,22:00,06:00,17,True
U018761,2025-11-30,14:00,22:00,7,True
U018762,2025-11-14,22:00,06:00,18,True
U018763,2025-11-20,22:00,06:00,9,True
U018764,2025-12-04,22:00,06:00,9,False
U018765,2025-11-15,06:00,14:00,6,False
U018766,2025-11-29,14:00,22:00,2,True
U018767,2025-11-26,14:00,22:00,11,False
U018768,2025-11-29,06:00,14:00,14,False
U018769,2025-11-17,14:00,22:00,10,True
U018770,2025-11-27,14:00,22:00,5,False
U018771,2025-11-24,14:00,22:00,6,False
U018772,2025-11-30,22:00,06:00,4,False
U018773,2025-12-12,06:00,14:00,20,False
U018774,2025-11-29,22:00,06:00,13,True
U018775,2025-11-29,14:00,22:00,22,False
U018776,2025-11-28,06:00,14:00,13,True
U018777,2025-12-03,06:00,14:00,14,False
U018778,2025-11-14,14:00,22:00,23,False
U018779,2025-11-14,14:00,22:00,7,False
U018780,2025-11-26,06:00,14:00,3,False
U018781,2025-11-27,22:00,06:00,8,True
U018782,2025-11-20,06:00,14:00,7,True
U018783,2025-11-16,14:00,22:00,13,True
U018784,2025-11-16,22:00,06:00,3,False
U018785,2025-11-14,22:00,06:00,20,False
U018786,2025-11-17,22:00,06:00,18,False
U018787,2025-12-06,22:00,06:00,19,False
U018788,2025-11-30,06:00,14:00,17,False
U018789,2025-11-23,14:00,22:00,9,True
U018790,2025-11-26,06:00,14:00,12,False
U018791,2025-11-26,22:00,06:00,2,True
U018792,2025-12-06,06:00,14:00,6,True
U018793,2025-11-23,06:00,14:00,4,False
U018794,2025-11-23,06:00,14:00,5,False
U018795,2025-11-26,14:00,22:00,8,False
U018796,2025-11-23,14:00,22:00,10,True
U018797,2025-11-16,06:00,14:00,24,True
U018798,2025-11-24,06:00,14:00,8,True
U018799,2025-11-15,22:00,06:00,12,False
U018800,2025-11-25,14:00,22:00,9,False
U018801,2025-11-30,22:00,06:00,15,False
U018802,2025-12-08,14:00,22:00,4,False
U018803,2025-11-18,14:00,22:00,6,False
U018804,2025-12-01,22:00,06:00,11,True
U018805,2025-12-03,06:00,14:00,14,False
U018806,2025-11-17,14:00,22:00,18,True
U018807,2025-11-27,22:00,06:00,14,False
U018808,2025-12-05,14:00,22:00,6,False
U018809,2025-11-15,06:00,14:00,4,True
U018810,2025-11-28,14:00,22:00,11,True
U018811,2025-12-06,22:00,06:00,9,False
U018812,2025-11-28,22:00,06:00,4,True
U018813,2025-11-26,06:00,14:00,4,True
U018814,2025-11-28,06:00,14:00,16,False
U018815,2025-12-13,06:00,14:00,7,False
U018816,2025-11-29,06:00,14:00,18,False
U018817,2025-11-20,14:00,22:00,12,False
U018818,2025-11-27,22:00,06:00,19,False
U018819,2025-11-19,22:00,06:00,22,True
U018820,2025-11-21,22:00,06:00,9,True
U018821,2025-11-23,22:00,06:00,7,True
U018822,2025-12-12,22:00,06:00,9,False
U018823,2025-11-14,22:00,06:00,19,False
U018824,2025-12-11,06:00,14:00,21,False
U018825,2025-11-16,06:00,14:00,19,False
